,0
9119,611608015
9120,606315130
9121,609830874
9122,608158152
9123,608937067
9124,585756512
9125,611553160
9126,611519859
9127,611494300
9128,611484158
9129,611417633
9130,611410398
9131,610055489
9132,611359787
9133,599932116
9134,606201188
9135,611295721
9136,606304328
9137,603938778
9138,611250918
9139,582849576
9140,598870616
9141,600994536
9142,608154723
9143,565427000
9144,583978317
9145,603712499
9146,611143037
9147,611070542
9148,611060843
9149,611032619
9150,608697695
9151,610978576
9152,610970258
9153,610968890
9154,610943930
9155,573230435
9156,610932396
9157,610924388
9158,610923654
9159,593902685
9160,610873871
9161,607662224
9162,610870287
9163,610848105
9164,610798350
9165,605445497
9166,610767447
9167,610744361
9168,610709355
9169,605224468
9170,610672905
9171,610651540
9172,607133937
9173,610618003
9174,610464957
9175,610461553
9176,610439196
9177,610417597
9178,610415987
9179,610407231
9180,610395623
9181,610375973
9182,610366324
9183,610352841
9184,610280287
9185,610279972
9186,576721541
9187,602138645
9188,610236890
9189,610227981
9190,610215499
9191,610209291
9192,610190231
9193,610153405
9194,610130182
9195,610102261
9196,610078785
9197,596032740
9198,600941676
9199,610019096
9200,596819857
9201,609978297
9202,609934876
9203,609921896
9204,609912946
9205,604843477
9206,609900093
9207,609871568
9208,609850551
9209,605386564
9210,609825069
9211,609597002
9212,609594972
9213,601739433
9214,609551551
9215,609540058
9216,609518386
9217,609513202
9218,609489112
9219,609486526
9220,609484468
9221,609468723
9222,609437587
9223,609279872
9224,609240253
9225,609197314
9226,609172667
9227,609160688
9228,608699476
9229,609071332
9230,609050420
9231,609041889
9232,609015637
9233,597821274
9234,588892175
9235,608887624
9236,599656396
9237,608818727
9238,608801281
9239,608763732
9240,608756118
9241,608736608
9242,608691237
9243,608632064
9244,608621830
9245,608598019
9246,608563674
9247,608452456
9248,608332772
9249,608234613
9250,608010106
9251,607640328
9252,607989879
9253,597507115
9254,607965244
9255,607844155
9256,607838832
9257,607817878
9258,607775307
9259,554681108
9260,607652913
9261,607415637
9262,607340502
9263,591567183
9264,607242486
9265,607227472
9266,607205820
9267,607179298
9268,607160141
9269,607154126
9270,607146310
9271,607070673
9272,607037318
9273,607020616
9274,606945252
9275,606917694
9276,606801059
9277,606774636
9278,606765798
9279,480997636
9280,606710650
9281,606552718
9282,606528582
9283,606380321
9284,606352516
9285,606348092
9286,606343787
9287,554330488
9288,606175390
9289,606147385
9290,606144622
9291,606127452
9292,606119052
9293,605933679
9294,596207110
9295,605809793
9296,605776148
9297,605699760
9298,605679527
9299,605611335
9300,605606630
9301,605544348
9302,599928442
9303,605517103
9304,605491038
9305,605405197
9306,605350226
9307,605325677
9308,605286547
9309,602412465
9310,605246070
9311,581737905
9312,605192693
9313,605177604
9314,605176218
9315,605171514
9316,605151223
9317,530629566
9318,604917807
9319,604871869
9320,604862877
9321,604805194
9322,604797157
9323,510437941
9324,599396462
9325,604748831
9326,604615452
9327,604540721
9328,597815050
9329,604423033
9330,604395867
9331,604347641
9332,604128836
9333,579140116
9334,603938677
9335,583474000
9336,603613384
9337,603562689
9338,603530283
9339,603528306
9340,603493915
9341,594831206
9342,603286838
9343,603247682
9344,603233560
9345,596614607
9346,603098346
9347,603094572
9348,603092679
9349,603073234
9350,603052661
9351,602998356
9352,602976474
9353,602948485
9354,602892830
9355,600781021
9356,602768974
9357,600326751
9358,602707149
9359,602700181
9360,602686675
9361,602671171
9362,602661039
9363,602566538
9364,602525008
9365,595439756
9366,602469083
9367,602439850
9368,597673708
9369,602235353
9370,602211209
9371,591186147
9372,602079055
9373,601835392
9374,601821889
9375,601737017
9376,601492905
9377,601386017
9378,601297189
9379,601272777
9380,601257864
9381,601231601
9382,601198241
9383,601195782
9384,601191310
9385,523060434
9386,601152555
9387,601081597
9388,600966354
9389,600907533
9390,600863489
9391,600813062
9392,598586865
9393,600774090
9394,600768080
9395,595968707
9396,600688130
9397,600639341
9398,600474860
9399,593747808
9400,600307154
9401,600273042
9402,600264318
9403,600163395
9404,600137504
9405,600006535
9406,599873618
9407,599636116
9408,599633029
9409,599605328
9410,599480980
9411,599464802
9412,599164869
9413,599158011
9414,599131146
9415,598969712
9416,598867424
9417,598731453
9418,598629000
9419,598595269
9420,598352651
9421,598344125
9422,598172950
9423,598114529
9424,597982382
9425,597821735
9426,597809447
9427,597783601
9428,597746990
9429,597674827
9430,597478214
9431,597357562
9432,597129587
9433,597126168
9434,597099494
9435,597045887
9436,596982652
9437,594581886
9438,596744534
9439,596642071
9440,596600865
9441,596515994
9442,596383107
9443,596240242
9444,596222655
9445,596105781
9446,596046849
9447,595957823
9448,595950283
9449,595873751
9450,595744275
9451,595636104
9452,595635398
9453,565920486
9454,595545520
9455,595321675
9456,595253421
9457,595045560
9458,595039351
9459,594954004
9460,594865444
9461,594860945
9462,594729270
9463,594624674
9464,594557748
9465,571068362
9466,594305041
9467,594150703
9468,584947714
9469,593929016
9470,564910310
9471,593795662
9472,593707655
9473,593698420
9474,593634904
9475,593542115
9476,593491861
9477,593484536
9478,593361487
9479,593238925
9480,578789349
9481,593116678
9482,613070969
9483,613043142
9484,605720700
9485,613035063
9486,613022634
9487,612844575
9488,612498541
9489,612489899
9490,612474911
9491,602722356
9492,612395234
9493,612185206
9494,610450839
9495,612089142
9496,612076898
9497,600979029
9498,611704229
9499,610190200
9500,611536229
9501,611442291
9502,611384588
9503,611332665
9504,583373444
9505,571940657
9506,596934509
9507,601600034
9508,585454784
9509,608629974
9510,611193968
9511,594519090
9512,611155236
9513,609801923
9514,604318299
9515,611094896
9516,610665981
9517,597480776
9518,610457481
9519,610426198
9520,610349304
9521,596035626
9522,607655210
9523,610028892
9524,603714138
9525,593906534
9526,599525949
9527,556570978
9528,600908411
9529,613070969
9530,613043142
9531,605720700
9532,613035063
9533,613022634
9534,612844575
9535,612498541
9536,612489899
9537,612474911
9538,602722356
9539,612395234
9540,612185206
9541,610450839
9542,612089142
9543,612076898
9544,600979029
9545,611704229
9546,610190200
9547,611536229
9548,611442291
9549,611384588
9550,611332665
9551,583373444
9552,571940657
9553,596934509
9554,601600034
9555,585454784
9556,608629974
9557,611193968
9558,594519090
9559,611155236
9560,609801923
9561,604318299
9562,611094896
9563,610665981
9564,597480776
9565,610457481
9566,610426198
9567,610349304
9568,596035626
9569,607655210
9570,610028892
9571,603714138
9572,593906534
9573,599525949
9574,556570978
9575,600908411
9576,609559158
9577,609486398
9578,582974006
9579,609435094
9580,577059584
9581,594892242
9582,609074143
9583,609054794
9584,609043286
9585,608941496
9586,573615654
9587,608870237
9588,562639287
9589,608833133
9590,608427380
9591,608294416
9592,608095911
9593,600465529
9594,607335083
9595,607196034
9596,607133554
9597,607061985
9598,607056436
9599,604238858
9600,606968565
9601,606764331
9602,603350431
9603,606472171
9604,606464322
9605,606440002
9606,606279943
9607,606148542
9608,579095040
9609,605844058
9610,605716573
9611,605590122
9612,605400430
9613,605348277
9614,605344660
9615,605340500
9616,605085573
9617,604676790
9618,604388249
9619,604305738
9620,604123670
9621,604080084
9622,603993721
9623,603923061
9624,603841279
9625,603803754
9626,603657454
9627,603524896
9628,592217735
9629,603300950
9630,603225148
9631,600280378
9632,601738665
9633,602902857
9634,602862687
9635,597185774
9636,601969289
9637,601918528
9638,600162574
9639,601392896
9640,601163437
9641,601036117
9642,600715419
9643,600678242
9644,563837204
9645,600355393
9646,600277801
9647,600189973
9648,580225041
9649,599510254
9650,598093866
9651,597753092
9652,597512239
9653,597137277
9654,597099042
9655,596905358
9656,596697018
9657,596559252
9658,596351995
9659,596114860
9660,596107036
9661,596061386
9662,583160376
9663,595076843
9664,594554084
9665,563182334
9666,593923053
9667,593628814
9668,593070701
9669,592592455
9670,592107670
9671,592022841
9672,591993464
9673,591332804
9674,590791099
9675,613084240
9676,613080366
9677,613069815
9678,613020018
9679,611188152
9680,612981322
9681,612939526
9682,589861069
9683,610005537
9684,610643941
9685,612895557
9686,569045596
9687,612872925
9688,612849326
9689,612821210
9690,612813331
9691,612805956
9692,612794199
9693,612782936
9694,600158568
9695,595813523
9696,609144341
9697,612687479
9698,612679686
9699,612661687
9700,612661062
9701,612649956
9702,612648527
9703,612591260
9704,612545884
9705,612543620
9706,612537165
9707,604577120
9708,612479628
9709,612474741
9710,612357359
9711,612334373
9712,612271092
9713,612214745
9714,612163089
9715,613084240
9716,613080366
9717,613069815
9718,613020018
9719,611188152
9720,612981322
9721,612939526
9722,589861069
9723,610005537
9724,610643941
9725,612895557
9726,569045596
9727,612872925
9728,612849326
9729,612821210
9730,612813331
9731,612805956
9732,612794199
9733,612782936
9734,600158568
9735,595813523
9736,609144341
9737,612687479
9738,612679686
9739,612661687
9740,612661062
9741,612649956
9742,612648527
9743,612591260
9744,612545884
9745,612543620
9746,612537165
9747,604577120
9748,612479628
9749,612474741
9750,612357359
9751,612334373
9752,612271092
9753,612214745
9754,612163089
9755,610703920
9756,610270959
9757,612077952
9758,611993190
9759,611986788
9760,606348105
9761,596811016
9762,611926263
9763,611894766
9764,611827404
9765,611799828
9766,611779373
9767,611730919
9768,611688030
9769,611664124
9770,611660033
9771,610637593
9772,589124609
9773,611610283
9774,611608136
9775,602656188
9776,609038163
9777,611498490
9778,611497663
9779,598032121
9780,611416210
9781,611416134
9782,549502741
9783,611378448
9784,611367388
9785,610633748
9786,610220864
9787,611288232
9788,605725987
9789,611269026
9790,611252425
9791,574381858
9792,611171501
9793,611164088
9794,602846562
9795,611090848
9796,598031765
9797,610999786
9798,601294656
9799,610934453
9800,610913439
9801,607041116
9802,610873465
9803,588398119
9804,610791399
9805,595890755
9806,610734092
9807,599621959
9808,610620528
9809,610568642
9810,610519781
9811,610444483
9812,610398238
9813,610390770
9814,581406146
9815,610330020
9816,610324826
9817,610314245
9818,610245020
9819,604815142
9820,610240111
9821,610133898
9822,610112237
9823,609949907
9824,609892958
9825,609824812
9826,609819992
9827,598544050
9828,609733024
9829,609658129
9830,586834454
9831,609558566
9832,609511609
9833,609499754
9834,609464396
9835,609431917
9836,609406281
9837,609365627
9838,604558257
9839,609148761
9840,609144013
9841,609098488
9842,603491315
9843,608927952
9844,560372344
9845,588701880
9846,608438740
9847,591563391
9848,601254003
9849,608806647
9850,608739145
9851,608561124
9852,608538143
9853,601646259
9854,608463506
9855,608456157
9856,608408184
9857,606320073
9858,608222353
9859,608167532
9860,608150638
9861,608133121
9862,603544396
9863,608074026
9864,607857762
9865,607793550
9866,607756405
9867,601377220
9868,607597480
9869,607586572
9870,607482888
9871,607474867
9872,607426348
9873,605181204
9874,607288043
9875,607276158
9876,607274823
9877,607272706
9878,607231005
9879,607181691
9880,607050707
9881,607050099
9882,606973757
9883,606859448
9884,606751669
9885,606664693
9886,606645045
9887,597426958
9888,606494191
9889,606457051
9890,606373589
9891,606282148
9892,606271398
9893,606267374
9894,606215523
9895,491133618
9896,606140332
9897,606110428
9898,606071614
9899,606062605
9900,606047687
9901,605678933
9902,605615795
9903,605595707
9904,605555516
9905,605550869
9906,599960283
9907,605468515
9908,605462073
9909,605424321
9910,605418379
9911,605373851
9912,605346676
9913,605285199
9914,605196271
9915,605168404
9916,605117882
9917,605054673
9918,605000484
9919,604982682
9920,604875014
9921,604845625
9922,604601522
9923,604568149
9924,604552986
9925,604388282
9926,604209615
9927,604187083
9928,604147940
9929,604042648
9930,604022255
9931,604018059
9932,593026501
9933,603920796
9934,603779958
9935,603761912
9936,542574736
9937,603509510
9938,584226853
9939,603485325
9940,603476049
9941,554442318
9942,603411102
9943,493531218
9944,603113299
9945,603105253
9946,603020359
9947,602992708
9948,602889310
9949,544408789
9950,602706642
9951,588412667
9952,602589427
9953,602531721
9954,602492508
9955,602443775
9956,602402344
9957,602399217
9958,602391232
9959,602266453
9960,602189856
9961,602186900
9962,602120756
9963,601984226
9964,601757183
9965,601707192
9966,601694299
9967,601636289
9968,601634044
9969,601615645
9970,525857271
9971,601536599
9972,601516843
9973,601392274
9974,601260266
9975,601257138
9976,601247577
9977,601232397
9978,601223006
9979,601222120
9980,601143597
9981,600999358
9982,600975082
9983,600938087
9984,600847362
9985,600785753
9986,600723608
9987,600630528
9988,599027078
9989,600344763
9990,600324371
9991,600199183
9992,599833101
9993,599782430
9994,598096980
9995,599710543
9996,599621433
9997,595366622
9998,599041046
9999,598989664
10000,598979715
10001,598904213
10002,598872735
10003,598777031
10004,598448671
10005,598413738
10006,598312931
10007,597937853
10008,591821053
10009,597611131
10010,597517371
10011,597506385
10012,583278184
10013,597328229
10014,597274746
10015,597170681
10016,589097252
10017,596707459
10018,596648703
10019,596613845
10020,596494990
10021,596494657
10022,596448444
10023,596408820
10024,596357485
10025,596237363
10026,596220967
10027,596137812
10028,596123251
10029,595816527
10030,595919534
10031,595895707
10032,595859702
10033,595680538
10034,595564902
10035,595116740
10036,595014754
10037,594957526
10038,594714762
10039,594582453
10040,594417453
10041,594366586
10042,594345707
10043,592676011
10044,594282292
10045,594275299
10046,594264718
10047,594228973
10048,594103026
10049,594067234
10050,593749347
10051,593717447
10052,593559449
10053,593539830
10054,566484298
10055,595021873
10056,594270170
10057,593773751
10058,592536362
10059,613073112
10060,613041024
10061,613031958
10062,599862629
10063,605289277
10064,589749388
10065,602539482
10066,612882833
10067,612864365
10068,612677611
10069,612636599
10070,612622703
10071,612621877
10072,612577632
10073,564857050
10074,612448896
10075,578327447
10076,612408775
10077,612361510
10078,612186695
10079,611994152
10080,604075638
10081,611927684
10082,611913534
10083,611783500
10084,591009287
10085,611694031
10086,611620799
10087,611612650
10088,589601840
10089,611517226
10090,601391891
10091,611316520
10092,591832078
10093,601161392
10094,611213516
10095,596338659
10096,579910719
10097,611052439
10098,611031761
10099,610766259
10100,610753579
10101,609133767
10102,613073112
10103,613041024
10104,613031958
10105,599862629
10106,605289277
10107,589749388
10108,602539482
10109,612882833
10110,612864365
10111,612677611
10112,612636599
