marca,modelo_code,modelo_nome,ano,preco
FORD,RANGER,Ranger TROPICAB 2.5 16V 4X2 Flex,2019,101294
FORD,RANGER,Ranger TROPICAB 2.5 16V 4X2 Flex,2017,89729
FORD,RANGER,Ranger TROPICAB 2.5 16V 4X2 Flex,2016,80835
FORD,RANGER,Ranger TROPICAB 2.5 16V 4X2 Flex,2015,75609
FORD,RANGER,Ranger TROPICAB 2.5 16V 4X2 Flex,2014,72714
FORD,RANGER,Ranger TROPICAB 2.5 16V 4X2 Flex,2013,69726
FORD,RANGER,Ranger TROPICAB 3.2 20V 4X4 TB Diesel,2015,106663
FORD,RANGER,Ranger TROPICAB 3.2 20V 4X4 TB Diesel,2014,102077
FORD,RANGER,Ranger TROPICAB 3.2 20V 4X4 TB Diesel,2013,97680
FORD,RANGER,Ranger TROPIVAN 2.5 16V 4X2 Flex,2019,157100
FORD,RANGER,Ranger TROPIVAN 2.5 16V 4X2 Flex,2017,126431
FORD,RANGER,Ranger TROPIVAN 2.5 16V 4X2 Flex,2016,113310
FORD,RANGER,Ranger TROPIVAN 2.5 16V 4X2 Flex,2015,101242
FORD,RANGER,Ranger TROPIVAN 2.5 16V 4X2 Flex,2014,92470
FORD,RANGER,Ranger TROPIVAN 2.5 16V 4X2 Flex,2013,88606
FORD,RANGER,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019,212366
FORD,RANGER,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017,169394
FORD,RANGER,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016,152901
FORD,RANGER,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015,137333
FORD,RANGER,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2014,128130
FORD,RANGER,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2013,123362
FORD,RANGER,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,2019,175894
FORD,RANGER,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,2017,156094
FORD,RANGER,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,2016,140229
FORD,RANGER,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,2015,130827
FORD,RANGER,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,2014,116548
FORD,RANGER,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,2013,112183
FORD,RANGER,Ranger TROPIVAN XLT 2.3 16V 150cv,2011,76258
FORD,RANGER,Ranger TROPIVAN XLT 2.3 16V 150cv,2010,69928
FORD,RANGER,Ranger TROPIVAN XLT 3.0 PSE 4x2 TB Dies.,2011,78043
FORD,RANGER,Ranger TROPIVAN XLT 3.0 PSE 4x2 TB Dies.,2010,71043
FORD,RANGER,Ranger TROPIVAN XLT 3.0 PSE 4x4 TB Dies.,2011,88521
FORD,RANGER,Ranger TROPIVAN XLT 3.0 PSE 4x4 TB Dies.,2010,73120
FORD,RANGER,Ranger TROPIVAN XLT 3.0 PSE 4x4 TB Dies.,2009,70009
FORD,RANGER,Ranger XL 2.2 4x4 CD Diesel Mec.,2016,79895
FORD,RANGER,Ranger XL 2.2 4x4 CD Diesel Mec.,2015,76482
FORD,RANGER,Ranger XL 2.2 4x4 CD Diesel Mec.,2014,72531
FORD,RANGER,Ranger XL 2.2 4x4 CD Diesel Mec.,2013,70369
FORD,RANGER,Ranger XL 2.2 4x4 CS Diesel Mec.,2015,69589
FORD,RANGER,Ranger XL 2.2 4x4 CS Diesel Mec.,2014,66118
FORD,RANGER,Ranger XL 2.2 4x4 CS Diesel Mec.,2013,61889
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2012,36478
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2011,34298
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2010,31071
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2009,29961
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2008,28781
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2007,27903
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2006,26448
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2004,23925
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2003,22620
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2002,21845
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2001,21148
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CE Repower.,2003,21113
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CE Repower.,2002,19449
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CE Repower.,2001,18834
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,2012,35788
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,2011,34110
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,2010,30735
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,2009,28910
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,2008,27984
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,2007,27121
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,2006,25249
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,2005,21253
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,2003,19389
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,2002,18328
FORD,RANGER,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,2001,17256
FORD,RANGER,Ranger XL 2.3 CS,1997,11909
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x2 CD TB Diesel,2006,36184
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x2 CD TB Diesel,2005,33781
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x2 CD TB Diesel,2004,30760
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x2 CD TB Diesel,2003,26987
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x2 CD TB Diesel,2002,25997
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x2 CD TB Diesel,2001,25149
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x2 CE TB Diesel,2003,24705
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x2 CE TB Diesel,2002,22197
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x2 CS TB Diesel,2006,32803
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x2 CS TB Diesel,2003,22246
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x2 CS TB Diesel,2002,19159
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x4 CD TB Diesel,2006,37916
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x4 CD TB Diesel,2005,35890
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x4 CD TB Diesel,2004,34745
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x4 CD TB Diesel,2003,32224
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x4 CD TB Diesel,2002,28958
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x4 CE TB Diesel,2003,29634
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x4 CE TB Diesel,2002,26329
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x4 CS TB Diesel,2006,35553
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x4 CS TB Diesel,2005,30184
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x4 CS TB Diesel,2004,27879
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x4 CS TB Diesel,2003,26587
FORD,RANGER,Ranger XL 2.8 8v 135cv 4x4 CS TB Diesel,2002,24208
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CD TB Diesel,2012,51200
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CD TB Diesel,2011,47641
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CD TB Diesel,2010,42627
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CD TB Diesel,2009,40443
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CD TB Diesel,2008,39029
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CD TB Diesel,2007,36997
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CD TB Diesel,2006,35626
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CD TB Diesel,2005,32817
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CS TB Diesel,2012,43382
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CS TB Diesel,2011,38161
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CS TB Diesel,2010,35276
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CS TB Diesel,2009,33654
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CS TB Diesel,2008,32543
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CS TB Diesel,2007,30735
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CS TB Diesel,2006,29511
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x2 CS TB Diesel,2005,23872
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CD TB Diesel,2012,53065
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CD TB Diesel,2011,50598
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CD TB Diesel,2010,47773
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CD TB Diesel,2009,44012
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CD TB Diesel,2008,41236
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CD TB Diesel,2007,39897
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CD TB Diesel,2006,38005
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CD TB Diesel,2005,33568
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CS TB Diesel,2012,52970
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CS TB Diesel,2011,50255
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CS TB Diesel,2010,47463
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CS TB Diesel,2009,43698
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CS TB Diesel,2008,40565
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CS TB Diesel,2007,39020
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CS TB Diesel,2006,34774
FORD,RANGER,Ranger XL 3.0 PSE 163cv 4x4 CS TB Diesel,2005,30534
FORD,RANGER,Ranger XL 4.0 12v V6 210cv 4x2 CS Repow.,2002,21714
FORD,RANGER,Ranger XL 4.0 12v V6 210cv 4x2 CS Repow.,2001,19476
FORD,RANGER,Ranger XL 4.0 CS,2001,20688
FORD,RANGER,Ranger XL 4.0 CS,2000,19957
FORD,RANGER,Ranger XL 4.0 CS,1999,18076
FORD,RANGER,Ranger XL 4.0 CS,1998,17216
FORD,RANGER,Ranger XL 4.0 CS,1997,16696
FORD,RANGER,Ranger XL 4.0 CS,1996,15282
FORD,RANGER,Ranger XL 4.0 CS,1995,14648
FORD,RANGER,Ranger XL 4.0 CS,1994,14038
FORD,RANGER,Ranger XLS 2.2 4x2 CD Diesel Aut.,2019,119414
FORD,RANGER,Ranger XLS 2.2 4x2 CD Diesel Aut.,2019,110792
FORD,RANGER,Ranger XLS 2.2 4x2 CD Diesel Mec.,2019,114500
FORD,RANGER,Ranger XLS 2.2 4x2 CD Diesel Mec.,2018,98102
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Aut.,2019,129602
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Aut.,2019,115761
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Aut.,2018,112249
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Aut.,2017,108615
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Aut.,2016,102445
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019,123435
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019,112245
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018,104968
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017,100375
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016,92798
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015,82008
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Mec.,2014,77740
FORD,RANGER,Ranger XLS 2.2 4x4 CD Diesel Mec.,2013,66056
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CD,2012,39890
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CD,2011,37613
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CD,2010,36199
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CD,2009,34705
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CD,2008,33325
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CD,2007,32105
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CD,2006,31120
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CD,2005,27479
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CD,2004,22454
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CS,2012,35838
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CS,2011,34444
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CS,2010,33217
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CS,2009,30538
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CS,2008,28636
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CS,2007,26669
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CS,2006,25689
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CS,2005,22266
FORD,RANGER,Ranger XLS 2.3 16V 145cv/150cv 4x2 CS,2004,20997
FORD,RANGER,Ranger XLS 2.5 16V 4x2 CD Flex,2019,101047
FORD,RANGER,Ranger XLS 2.5 16V 4x2 CD Flex,2019,87113
FORD,RANGER,Ranger XLS 2.5 16V 4x2 CD Flex,2018,84329
FORD,RANGER,Ranger XLS 2.5 16V 4x2 CD Flex,2017,76554
FORD,RANGER,Ranger XLS 2.5 16V 4x2 CD Flex,2016,67426
FORD,RANGER,Ranger XLS 2.5 16V 4x2 CD Flex,2015,62588
FORD,RANGER,Ranger XLS 2.5 16V 4x2 CD Flex,2014,56576
FORD,RANGER,Ranger XLS 2.5 16V 4x2 CD Flex,2013,53098
FORD,RANGER,Ranger XLS 2.5 16V 4x2 CS,2015,57756
FORD,RANGER,Ranger XLS 2.5 16V 4x2 CS,2014,53875
FORD,RANGER,Ranger XLS 2.5 16V 4x2 CS,2013,50170
FORD,RANGER,Ranger XLS 2.8 8V 135cv 4x2 CD TB Diesel,2005,36451
FORD,RANGER,Ranger XLS 2.8 8V 135cv 4x2 CD TB Diesel,2004,32804
FORD,RANGER,Ranger XLS 2.8 8V 135cv 4x2 CS TB Diesel,2005,27527
FORD,RANGER,Ranger XLS 2.8 8V 135cv 4x2 CS TB Diesel,2004,22972
FORD,RANGER,Ranger XLS 2.8 8V 135cv 4x4 CS TB Diesel,2005,37537
FORD,RANGER,Ranger XLS 2.8 8V 135cv 4x4 CS TB Diesel,2004,35726
FORD,RANGER,Ranger XLS 2.8/2.8 Storm  4x4 CD TB Dies,2006,41365
FORD,RANGER,Ranger XLS 2.8/2.8 Storm  4x4 CD TB Dies,2005,39683
FORD,RANGER,Ranger XLS 2.8/2.8 Storm  4x4 CD TB Dies,2004,35965
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CD TB Dies.,2012,53218
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CD TB Dies.,2011,49639
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CD TB Dies.,2010,46278
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CD TB Dies.,2009,42535
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CD TB Dies.,2008,40788
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CD TB Dies.,2007,39277
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CD TB Dies.,2006,37798
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CD TB Dies.,2005,36642
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CS TB Dies.,2012,50118
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CS TB Dies.,2011,48405
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CS TB Dies.,2010,43965
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CS TB Dies.,2009,36897
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CS TB Dies.,2008,35584
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CS TB Dies.,2007,34356
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CS TB Dies.,2006,32091
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x2 CS TB Dies.,2005,30639
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies.,2012,54693
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies.,2011,52175
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies.,2010,47809
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies.,2009,45965
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies.,2008,41598
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies.,2007,40370
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies.,2006,39044
FORD,RANGER,Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies.,2005,37458
FORD,RANGER,Ranger XLS 3.0 PSE Storm 4x4 CD TB Dies.,2009,45632
FORD,RANGER,Ranger XLS 3.2 20V 4x4 CD Diesel Aut.,2016,103151
FORD,RANGER,Ranger XLS 3.2 20V 4x4 CD Diesel Aut.,2015,94807
FORD,RANGER,Ranger XLS 3.2 20V 4x4 CD Diesel Aut.,2014,84958
FORD,RANGER,Ranger XLS 3.2 20V 4x4 CD Diesel Aut.,2013,81584
FORD,RANGER,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016,95874
FORD,RANGER,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015,85838
FORD,RANGER,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2014,79160
FORD,RANGER,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2013,72691
FORD,RANGER,Ranger XLS 3.2 20V 4x4 CS Diesel,2015,77880
FORD,RANGER,Ranger XLS 3.2 20V 4x4 CS Diesel,2014,75010
FORD,RANGER,Ranger XLS 3.2 20V 4x4 CS Diesel,2013,72055
FORD,RANGER,Ranger XLS SPORT 2.3 16V 150cv CS,2012,37048
FORD,RANGER,Ranger XLS SPORT 2.3 16V 150cv CS,2011,35879
FORD,RANGER,Ranger XLS SPORT 2.3 16V 150cv CS,2010,34259
FORD,RANGER,Ranger XLS SPORT 2.3 16V 150cv CS,2009,30751
FORD,RANGER,Ranger XLS SPORT 2.3 16V 150cv CS,2008,28889
FORD,RANGER,Ranger XLT 2.3 16V 150cv CD Repower.,2012,42511
FORD,RANGER,Ranger XLT 2.3 16V 150cv CD Repower.,2011,40971
FORD,RANGER,Ranger XLT 2.3 16V 150cv CD Repower.,2010,39071
FORD,RANGER,Ranger XLT 2.3 16V 150cv CD Repower.,2009,35638
FORD,RANGER,Ranger XLT 2.3 16V 150cv CD Repower.,2008,34070
FORD,RANGER,Ranger XLT 2.3 16V 150cv CD Repower.,2007,32728
FORD,RANGER,Ranger XLT 2.3 CS,1999,18201
FORD,RANGER,Ranger XLT 2.3 CS,1998,16704
FORD,RANGER,Ranger XLT 2.3 CS,1997,15772
FORD,RANGER,Ranger XLT 2.5 16V 4x2 CD Flex,2019,109469
FORD,RANGER,Ranger XLT 2.5 16V 4x2 CD Flex,2019,98241
FORD,RANGER,Ranger XLT 2.5 16V 4x2 CD Flex,2018,94702
FORD,RANGER,Ranger XLT 2.5 16V 4x2 CD Flex,2017,87780
FORD,RANGER,Ranger XLT 2.5 16V 4x2 CD Flex,2016,79714
FORD,RANGER,Ranger XLT 2.5 16V 4x2 CD Flex,2015,72834
FORD,RANGER,Ranger XLT 2.5 16V 4x2 CD Flex,2014,66859
FORD,RANGER,Ranger XLT 2.5 16V 4x2 CD Flex,2013,62107
FORD,RANGER,Ranger XLT 2.5 4x2 CD Diesel,2001,28119
FORD,RANGER,Ranger XLT 2.5 4x2 CD Diesel,2000,27007
FORD,RANGER,Ranger XLT 2.5 4x2 CD Diesel,1999,25331
FORD,RANGER,Ranger XLT 2.5 4x2 CD Diesel,1998,24425
FORD,RANGER,Ranger XLT 2.5 4x2 CE Diesel,2001,25351
FORD,RANGER,Ranger XLT 2.5 4x2 CE Diesel,2000,24421
FORD,RANGER,Ranger XLT 2.5 4x2 CE Diesel,1999,23198
FORD,RANGER,Ranger XLT 2.5 4x2 CE Diesel,1998,21413
FORD,RANGER,Ranger XLT 2.5 4x2 CS Diesel,2001,24400
FORD,RANGER,Ranger XLT 2.5 4x2 CS Diesel,2000,22601
FORD,RANGER,Ranger XLT 2.5 4x2 CS Diesel,1999,21508
FORD,RANGER,Ranger XLT 2.5 4x2 CS Diesel,1998,20772
FORD,RANGER,Ranger XLT 2.5 4x4 CD Diesel,2001,31967
FORD,RANGER,Ranger XLT 2.5 4x4 CD Diesel,2000,28890
FORD,RANGER,Ranger XLT 2.5 4x4 CD Diesel,1999,27709
FORD,RANGER,Ranger XLT 2.5 4x4 CD Diesel,1998,26379
FORD,RANGER,Ranger XLT 2.5 4x4 CE TB Diesel,2001,30390
FORD,RANGER,Ranger XLT 2.5 4x4 CE TB Diesel,2000,27732
FORD,RANGER,Ranger XLT 2.5 4x4 CE TB Diesel,1999,26392
FORD,RANGER,Ranger XLT 2.5 4x4 CS TB Diesel,2001,25325
FORD,RANGER,Ranger XLT 2.5 4x4 CS TB Diesel,2000,24462
FORD,RANGER,Ranger XLT 2.5 4x4 CS TB Diesel,1999,22195
FORD,RANGER,Ranger XLT 2.5 4x4 CS TB Diesel,1998,20947
FORD,RANGER,Ranger XLT 2.8 8v 135cv 4x2 CD TB Diesel,2005,40012
FORD,RANGER,Ranger XLT 2.8 8v 135cv 4x2 CD TB Diesel,2004,36445
FORD,RANGER,Ranger XLT 2.8 8v 135cv 4x2 CD TB Diesel,2003,31098
FORD,RANGER,Ranger XLT 2.8 8v 135cv 4x2 CD TB Diesel,2002,30120
FORD,RANGER,Ranger XLT 2.8 8v 135cv 4x4 CD TB Diesel,2005,41914
FORD,RANGER,Ranger XLT 2.8 8v 135cv 4x4 CD TB Diesel,2004,36563
FORD,RANGER,Ranger XLT 2.8 8v 135cv 4x4 CD TB Diesel,2003,34328
FORD,RANGER,Ranger XLT 2.8 8v 135cv 4x4 CD TB Diesel,2002,31192
FORD,RANGER,Ranger XLT 2.8 8v 135cv 4x4 CE TB Diesel,2003,30735
FORD,RANGER,Ranger XLT 2.8 8v 135cv 4x4 CE TB Diesel,2002,27786
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies.,2012,57810
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies.,2011,51977
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies.,2010,49117
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies.,2009,44526
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies.,2008,43100
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies.,2007,41498
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies.,2006,38949
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies.,2005,36754
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.,2012,58934
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.,2011,56339
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.,2010,53245
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.,2009,48104
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.,2008,44365
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.,2007,42713
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.,2006,41189
FORD,RANGER,Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.,2005,39942
FORD,RANGER,Ranger XLT 3.2 20V 4x4 CD Diesel,2016,109802
FORD,RANGER,Ranger XLT 3.2 20V 4x4 CD Diesel,2015,88245
FORD,RANGER,Ranger XLT 3.2 20V 4x4 CD Diesel,2014,84311
FORD,RANGER,Ranger XLT 3.2 20V 4x4 CD Diesel,2013,78749
FORD,RANGER,Ranger XLT 3.2 20V 4x4 CD Diesel Aut.,2019,152715
FORD,RANGER,Ranger XLT 3.2 20V 4x4 CD Diesel Aut.,2019,140135
FORD,RANGER,Ranger XLT 3.2 20V 4x4 CD Diesel Aut.,2018,135778
FORD,RANGER,Ranger XLT 3.2 20V 4x4 CD Diesel Aut.,2017,128578
FORD,RANGER,Ranger XLT 3.2 20V 4x4 CD Diesel Aut.,2016,112176
FORD,RANGER,Ranger XLT 3.2 20V 4x4 CD Diesel Aut.,2015,98963
FORD,RANGER,Ranger XLT 3.2 20V 4x4 CD Diesel Aut.,2014,88791
FORD,RANGER,Ranger XLT 3.2 20V 4x4 CD Diesel Aut.,2013,84143
FORD,RANGER,Ranger XLT 4.0 12v V6 210cv 4x4 CD Repow,2004,34177
FORD,RANGER,Ranger XLT 4.0 12v V6 210cv 4x4 CD Repow,2003,32277
FORD,RANGER,Ranger XLT 4.0 12v V6 210cv 4x4 CD Repow,2002,27315
FORD,RANGER,Ranger XLT 4.0 12v V6 210cv 4x4 CD Repow,2001,26185
FORD,RANGER,Ranger XLT 4.0 12v V6 210cv 4x4 CE Repow,2002,25578
FORD,RANGER,Ranger XLT 4.0 12v V6 210cv 4x4 CE Repow,2001,24552
FORD,RANGER,Ranger XLT 4.0 4x2 CE,2001,27225
FORD,RANGER,Ranger XLT 4.0 4x2 CE,2000,24984
FORD,RANGER,Ranger XLT 4.0 4x2 CE,1999,24087
FORD,RANGER,Ranger XLT 4.0 4x2 CS,2001,21923
FORD,RANGER,Ranger XLT 4.0 4x2 CS,2000,21080
FORD,RANGER,Ranger XLT 4.0 4x2 CS,1999,20295
FORD,RANGER,Ranger XLT 4.0 4x2 CS,1998,19584
FORD,RANGER,Ranger XLT 4.0 4x2 CS,1997,18429
FORD,RANGER,Ranger XLT 4.0 4x2 CS,1996,14743
